num,win_bi,appear_d,appear_r,appear_3,many_rep,same_rep,same_fas,art11,case_fine,fas_main,length_m,VAR00001,year,count_rep1,num_old,number,dec_nam1,regi,article,case_type,wtf,fine,simple,rep1,fas1,prejudice,prejud_des,return,return_old_des,same_judge,reg_dec,dec_num,dec_real,dec_typ1,dec_t_o1,dec_2_ro,dec_typ2,dec_t_o2,dec_nam2,dec_3_ro,dec_typ3,dec_t_o3,dec_nam3,expert,exp_cont,opros,anketa,statist,mark_gds,mark_reg,mark_r_o,a10pn,a10p1,a10p2,a10p3,a10p4,a10p5,a10p6,a10p7,a10p8,a10p9,a10p10,a10p11,a11p1,a11p2,a11p3,a11p4,a11p5,torg,r_win1,r_win2,r_win3,length_pages,small,date_bil,date_des,date_app,date_a_2,who_app,declar_a,resp_a,change_a,date_cas,who_cas,declar_c,resp_c,date_c_1,change_c,final,nadzor,judge,judge_count,jud_exp,inn1,count,spark1,ved1,okved2,okved4,inn2,spark2,ved2,inn3,spark3,ved3,cont,rep2,fas2,rep3,fas3,app_num,app_judges,app_exp,app_exp_cont,third_fas,pravo_ru,np,jud_gender,gender_rep1,gender_fas1,gen_rep_bi,gen_fas_bi,appeareance,gen_def
31.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.066666666666666,,2012.0,4.0,33.0,А51-13572/2011,ООО Компания «Грасп»,51.0,3.0,1.0,,,,"Медкова Е.И., Макалова Е.А., Соболевская А.Е., Вяткина Е.В.","Белоглазов А.К., Коваленко Е.Г., Лазаревский Д.А.",,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,1.0,1.0,1.0,продовольственные товары,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,,21.0,,2011-08-24,2012-01-23,2012-03-11,2012-04-09,0.0,1.0,1.0,0.0,2012-06-26,0.0,0.0,1.0,2011-08-22,0.0,2.0,1.0,51 Палагеша Г. Н.,1.0,2012.0,2536004963,2.0,8516.0,Оптовая торговля через агентов,51.0,,,,,,,,,"Медкова Е.И., Соболевская А.Е., Санклер Р.А.","Белоглазов А.К., Коваленко Е.Г.",,Коваленко Е.Г.,05АП-2015/2012,Грачёв Г. М. Пяткова А. В. Сидорович Е. Л.,,,,,,0.0,0,,0.0,,2.0,
32.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.933333333333333,,2012.0,1.0,34.0,А40-107229/2011,ОАО «Сбербанк России»,40.0,1.0,1.0,,,,Мишина М.М.,"Глушенкова И.С., Князян А.А.",,,,,,,5.0,1.0,33.0,,0.0,31.0,,ООО «ИРЦ «Дубна»,0.0,33.0,,ОАО Банк «Возрождение»,0.0,,0.0,0.0,0.0,банковские услуги,5.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,2.0,,2011-09-27,2012-01-23,2012-03-21,2012-04-25,0.0,1.0,1.0,1.0,2012-07-11,2.0,1.0,1.0,2012-08-09,0.0,1.0,0.0,40 Дейна Н. В.,18.0,2002.0,7707083893,38.0,837888.0,Прочее денежное посредничество,65.0,,,,Деятельность по созданию и использованию баз данных и информацио,,15.0,Прочее денежное посредничество,,"Мишина М.М., Юдина Е.П.",Глушенкова И.С.,Мишина М.М.,Глушенкова И.С.,09АП-8094/2012,Свиридов В. А. Захаров С. Л. Москвина Л. А.,,,,,,0.0,0,,0.0,,2.0,
33.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.3,,2012.0,3.0,35.0,А40-40776/2011,"ОАО ""Московская теплосетевая компания""",40.0,3.0,0.0,,54757250.0,,"Кузьмичев В.Э., Ваплюшкин В.Е., Гарамита В.В.",Селяметов Д.О.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,1.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,5.0,,2011-04-19,2012-01-23,2012-02-28,2012-04-05,0.0,1.0,1.0,0.0,2012-06-08,0.0,1.0,1.0,2012-07-17,0.0,1.0,0.0,40 Кузнецова С. А.,13.0,2008.0,7705654252,1.0,,,40.0,,,,,,,,,"Кузьмичев В.Э., Ваплюшкин В.Е., Гарамита В.В.",Емелина Ж.А.,"Кузьмичев В.Э., Гарамита В.В.",Емелина Ж.А.,09АП-5536/2012,Кольцова Н. Н. Лепихин Д. Е. Румянцев П. В.,1.0,"что также подтверждается экспертным заключением АНО Институт проблем естественных монополий, представленным заявителем в материалы дела",,,,0.0,,1,,1.0,2.0,
34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.333333333333334,,2012.0,1.0,36.0,А33-5876/2011,ООО «Стройсервис»,33.0,1.0,0.0,,1174607.01,,Ульянникова Е.Н.,,1.0,0.0,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,ремонт дорог,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,7.0,,2011-04-18,2012-01-23,,,,,,,,,,,,,1.0,0.0,33 Шайхутдинов Е. М.,3.0,2007.0,2460076411,1.0,38.0,"Производство общестроительных работ по строительству мостов, над",45.0,,,,,,,,,,,,,,,,,,,,1.0,0,,0.0,,1.0,
35.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3333333333333335,,2012.0,1.0,37.0,А74-4182/2011,ОАО «Хакасэнергосбыт»,74.0,3.0,1.0,,,,Фирсова Е.В.,Жукова И.И.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,2.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,8.0,,2011-11-14,2012-01-23,2012-03-11,2012-04-17,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,74 Бова Л. В.,12.0,2011.0,1901067690,1.0,3878.0,Распределение электроэнергии,40.0,,,,,,,,,Фирсова Е.В.,Жукова И.И.,,,03АП-1034/2012,Севастьянова Е. В. Борисов Г. Н. Морозова Н. А.,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
36.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7,,2012.0,1.0,38.0,А12-18053/2011,МУП «Горводоканал г.Волгограда»,12.0,3.0,2.0,,100000.0,,Ткаченко А.С.,Удовик К.А.,,,,,,,1.0,1.0,35.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,5.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,11.0,,2011-10-04,2012-01-23,2012-03-02,2012-05-16,1.0,0.0,0.0,0.0,2012-06-21,1.0,0.0,0.0,2012-07-26,0.0,0.0,0.0,12 Стрельникова Н. В.,20.0,2008.0,3446002106,5.0,1905.0,"Сбор, очистка и распределение воды",41.0,,,,,,,,,,,,,12АП-2201/2012,Кузьмичев С. А. Смирников А. В. Пригарова Н. Н.,,,,,,0.0,,0,,0.0,2.0,
37.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.233333333333333,,2012.0,1.0,39.0,А27-7658/2011,ЗАО «Газпромнефть-Кузбасс»,27.0,3.0,0.0,,,,Чалых А.Е.,"Горбачев А.И., Фризен С.Н.",1.0,2.0,,,,,1.0,1.0,32.0,,,,,,,,,,0.0,,0.0,0.0,0.0,топливо,2.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,,3.0,,2011-06-20,2012-01-23,2012-02-13,2012-03-26,0.0,1.0,1.0,0.0,,,,,,,2.0,0.0,27 Тимошенко Л. С.,12.0,1993.0,4217035133,1.0,43564.0,Специализированная розничная торговля непродовольственными товар,52.0,,,,,,,,,Чалых А.Е.,Горбачев А.И.,,,07АП-1992/2012,Усанина Н. А. Журавлева В. А. Кривошеина С. В.,,,,,,0.0,,,,,2.0,
38.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.333333333333333,,2012.0,2.0,40.0,А40-63445/2011,ОАО «НПП «Респиратор»,40.0,3.0,2.0,,,,"Свечников Е.А., Левина Е.В.","Брыкин Д.М., Кривцун Е.П., Грешнев А.А.",,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,1.0,0.0,0.0,кислородное оборудование,3.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,10.0,,2011-06-14,2012-01-20,2012-03-13,2012-04-11,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,40 Кастальская М. Н.,27.0,2009.0,5034050231,1.0,413.0,Производство прочих частей и принадлежностей летательных аппарат,35.0,,,,,,,,,"Свечников Е.А., Котова-Смоленская A.M.","Брыкин Д.М., Овчинников М.А., Грешнев А. А., Огневская Д.В",,,09АП-7097/2012,Свиридов В. А. Москвина Л. А. Захаров С. Л.,,,,,Свечников Егор,0.0,2,,,,2.0,
39.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,,2012.0,2.0,41.0,А70-10252/2011,ОАО «СУЭНКО»,70.0,3.0,1.0,,,,"Пронькина Т.А., Шагимуратов А.М.",Полухин Д.А.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,5.0,,2011-10-18,2012-01-20,2012-03-12,2012-04-27,1.0,1.0,0.0,0.0,2012-06-28,1.0,1.0,1.0,2012-08-29,0.0,0.0,1.0,70 Коряковцева О. В.,15.0,2003.0,7205011944,3.0,4707.0,Передача электроэнергии,40.0,,,,,,,,,"Пронькина Т.А., Мироненко С.А.",,"Пронькина Т.А., Шагимуратов А.М.",Полухин Д. А.,08АП-2219/2012,Киричёк Ю. Н. Кливер Е. П. Рыжиков О. Ю.,,,,,,0.0,2,1,,1.0,2.0,
40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,2012.0,1.0,42.0,А69-2360/2011,ООО «Тувапечать»,69.0,3.0,1.0,,,,Узденова Т.А.,Сорвачева В.А.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,распространение СМИ,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,,3.0,,2011-11-03,2012-01-20,2012-03-05,2012-03-30,0.0,1.0,1.0,0.0,2012-06-13,0.0,1.0,1.0,2012-07-18,0.0,2.0,1.0,69 Санчат Э. А.,12.0,2000.0,1701000882,2.0,26.0,Розничная торговля газетами и журналами,52.0,,,,,,,,,Сайдын-Белек У.Д-Д.,Сорвачева В.А.,Узденова Т.А.,Сорвачева В.А.,03АП-1041/2012,Дунаева Л. А. Шошин П. В. Колесникова Г. А.,,,,,,1.0,0,0,0.0,0.0,2.0,0.0
41.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6,,2012.0,1.0,43.0,А69-2339/2011,"ООО УК ""Жилсервис""",69.0,3.0,1.0,,,,Межевикин А.В.,Сорвачева В.А.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,коммунальные услуги,1.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,,6.0,,2011-11-03,2012-01-20,2012-03-15,2012-06-05,0.0,0.0,0.0,2.0,2012-07-18,1.0,0.0,0.0,2012-08-28,0.0,0.0,0.0,69 Санчат Э. А.,12.0,2000.0,1701042995,13.0,53.0,Управление эксплуатацией жилого фонда,70.0,,,,,,,,,,,,,03АП-1196/2012,Дунаева Л. А. Колесникова Г. А. Морозова Н. А.,1.0,"был привлечен эксперт в области эксплуатации лифтового оборудования – государственный инспектор отдела технологического и энергетического надзора Енисейского управления Ростехнадзора, перед которым были поставлены следующие вопросы: на основании каких документов устанавливается график технического обслуживания и ремонта лифтов; требуется ли ежесуточный технический осмотр лифта при наличии автоматизированной системы «Обь»; как фиксируются аварийные ситуации на лифтовом оборудовании при использовании систем д",,,,1.0,1,0,1.0,0.0,2.0,1.0
42.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.966666666666667,,2012.0,1.0,44.0,А67-2987/2011,ОАО «ТРК»,67.0,3.0,0.0,,100000.0,,Карышева Е.В.,Рыжкова Л.М.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,2.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,,9.0,,2011-05-26,2012-01-20,2012-02-09,2012-03-20,0.0,1.0,1.0,0.0,,,,,,,2.0,0.0,67 Гапон А. Н.,3.0,2008.0,7017114672,7.0,6575.0,Деятельность в области фиксированной телефонной связи,40.0,,,,,,,,,Карышева Е.В.,Рыжкова Л.М.,,,07АП-1939/2012,Скачкова О. А. Жданова Л. И. Музыкантова М. Х.,,,,,,0.0,0,0,0.0,0.0,2.0,0.0
43.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133333333333334,,2012.0,1.0,45.0,А82-9400/2011,"ЗАО ""ХРОМ""",82.0,3.0,1.0,,,,Катков Е.П.,Завьялов М.Ф.,,,,,,,1.0,1.0,32.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,8.0,,2011-08-19,2012-01-20,,,,,,,,,,,,,0.0,0.0,82 Глызина А. В.,123.0,2000.0,7601001724,1.0,1037.0,Дубление и отделка кожи,19.0,,,,,,,,,,,,,,,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
44.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.7,,2012.0,1.0,46.0,А06-7738/2011,"ООО ""ЛУКОЙЛ-Нижневолжскнефтепродукт""",6.0,3.0,1.0,,,,Мулычкин С.С.,Иванов И.А.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,1.0,нефтепродукты,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,,11.0,,2011-10-31,2012-01-20,2012-03-21,2012-04-25,0.0,1.0,0.0,0.0,,,,,,,2.0,0.0,06 Сорокин Н. А.,34.0,1997.0,3444066707,1.0,49037.0,"Оптовая торговля моторным топливом, включая авиационный бензин",51.0,,,,,,,,,Рыбкин А.А.,,,,12АП-2861/2012,Акимова М. А. Александрова Л. Б. Жевак И. И.,,,,,,1.0,1,1,1.0,1.0,2.0,2.0
45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.533333333333333,,2012.0,,47.0,А03-13719/2010,ОАО «АЗА»,3.0,3.0,0.0,,100000.0,,,Вихарева О.В.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,1.0,"Из заключения экспертизы следует, что техническая возможность оказания услуг по передаче электроэнергии у заявителя отсутствует.",0.0,0.0,0.0,электроэнергия,5.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,6.0,,2010-10-11,2012-01-20,2012-02-08,2012-10-18,1.0,0.0,0.0,2.0,,,,,,,2.0,0.0,03 Русских Е. В.,4.0,2003.0,2225003220,2.0,1026.0,Обработка металлических изделий с использованием основных технол,28.0,,,,,,,,,,,,,07АП-1891/2012,Скачкова О. А. Жданова Л. И. Бородулина И. И.,1.0,"При этом техническое обслуживание и содержание понизительной подстанции выполнялось надлежащим образом. Указанные обстоятельства подтверждаются заключениями экспертов от 30.12.2010, от 25.02.2011 и письмом Ростехнадзора от 13.07.2010 № 34561",,,,1.0,,0,,0.0,1.0,
46.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.7333333333333334,,2012.0,2.0,48.0,А20-3198/2011,ОАО «Каббалкэнерго»,20.0,3.0,2.0,,7843443.0,,"Тхамоков В.Х., Богатырев  М.Х.",Максидов А.Л.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,2.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,8.0,,2011-09-29,2012-01-19,2012-02-29,2012-04-18,1.0,1.0,1.0,0.0,,,,,,,0.0,0.0,20 Сохрокова А. Л.,5.0,2007.0,0711008455,5.0,2287.0,Распределение электроэнергии,40.0,,,,,,,,,Богатырёв М.Х.,Максидов А.Л.,,,16АП-717/2012,Афанасьева Л. В. Семенов М. У. Цигельников И. А.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
47.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.933333333333333,,2012.0,1.0,49.0,А53-18742/2011,"МУП ""Благоустройство Ленинского района""",53.0,1.0,1.0,,,,Перетятькин П.И.,Исмаилов М.И.,,,,,,,2.0,2.0,35.0,,1.0,33.0,,"ОАО ""Чистый город""",,,,,0.0,,0.0,0.0,0.0,ремонт дорог,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,0.0,,7.0,,2011-09-23,2012-01-19,2012-02-29,2012-04-19,1.0,0.0,1.0,0.0,2012-06-06,1.0,0.0,0.0,2012-07-05,0.0,0.0,0.0,53 Андрианова Ю. Ю.,4.0,2011.0,6164232643,2.0,41.0,"Уборка территории, восстановление после загрязнения и аналогична",90.0,,,793.0,Удаление и обработка твердых отходов,,,,,,Исмаилов М.И.,,,15АП-2559/2012,Соловьева М. В. Иванова Н. Н. Сулименко О. А.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2,,2012.0,1.0,50.0,А53-18044/2011,МУП «ЖЭУ»,53.0,3.0,1.0,,,,Андрюхова Н.Н.,,,,,,,,1.0,1.0,35.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,4.0,,2011-09-15,2012-01-19,,,,,,,,,,,,,0.0,0.0,53 Андрианова Ю. Ю.,4.0,2011.0,6154070665,2.0,335.0,Управление эксплуатацией жилого фонда,40.0,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,,1.0,
49.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,,2012.0,2.0,51.0,А82-5663/2011,"ОАО ""Троллейбусное управление""",82.0,3.0,1.0,,,,"Кощеев Е.М., Зазулина Л.А.",Завьялов М.Ф.,,,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,общественный транспорт,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,,,13.0,,2011-06-03,2012-01-19,,,,,,,,,,,,,2.0,0.0,82 Глызина А. В.,123.0,2000.0,7610093697,1.0,,,60.0,,,,,,,,,,,,,,,,,,,,0.0,2,1,,1.0,2.0,
50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9,,2012.0,1.0,52.0,А23-4596/2011,"ООО ""УК Монолит""",23.0,3.0,0.0,,100000.0,,Брусов В.И.,"Тимохин А.А., Лаврикова Н.В., Гаранин В.А.",,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,4.0,помещение,0.0,,,,,,,,,,,,,,,,,,0.0,,,5.0,,2011-10-24,2012-01-19,2012-02-21,2012-03-14,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,23 Дорошина А. В.,7.0,1993.0,4027088105,1.0,,Управление недвижимым имуществом,70.0,,,,,,,,,,,,,20АП-945/2012,Дорошкова А. Г. Тучкова О. Г. Полынкина Н. А.,,,,,,0.0,1,2,1.0,,2.0,
51.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.366666666666666,,2012.0,2.0,53.0,А82-9018/2011,"ОАО ""Ярославльоблгаз""",82.0,3.0,1.0,,,,"Березин Е.В., Скачков С.М.",Гаев М.В.,,,,,,,1.0,1.0,33.0,,,,,,,,,,1.0,заявитель представил доказательства данного факта (заключения экспертизы промышленной безопасности ),0.0,0.0,0.0,сжиженный газ,2.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,7.0,,2011-08-11,2012-01-19,2012-02-27,2012-04-03,1.0,1.0,0.0,0.0,,,,,,,0.0,0.0,82 Глызина А. В.,123.0,2000.0,7604012347,4.0,921.0,Распределение газообразного топлива,40.0,,,,,,,,,Березин Е.В.,,,,02АП-1304/2012,Ившина Г. Г. Буторина Г. Г. Караваева А. В.,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
52.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,,2012.0,1.0,54.0,А11-9986/2011,"ООО ""Владимиртеплогаз""",11.0,3.0,1.0,,,,Логинов А.А.,Ткачева О.А.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,1.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,6.0,,2011-11-02,2012-01-19,2012-02-28,2012-04-11,1.0,0.0,1.0,0.0,,,,,,,0.0,0.0,11 Андрианова Н. В.,2.0,1998.0,3310003494,2.0,1449.0,Производство пара и горячей воды (тепловой энергии) котельными,40.0,,,,,,,,,,"Ткачева О.А., Шибаева Н.И.",,,01АП-1024/2012,Смирнова И. А. Урлеков В. Н. Протасов Ю. В.,,,,,,0.0,1,0,1.0,0.0,2.0,1.0
53.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,,2012.0,1.0,55.0,А63-12073/2011,ГУП СК «Ставрополькрайводоканал»,63.0,3.0,0.0,,221677.5,,Козырев Н.А.,Гритчин И.Н.,,,,,,,1.0,1.0,36.0,,,,,,,,,,0.0,,0.0,0.0,0.0,водоснабжение,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,13.0,,2011-12-02,2012-01-19,,,,,,,,,,,,,1.0,0.0,63 Алиева А. К.,26.0,2009.0,2635040105,11.0,3779.0,"Предоставление услуг по монтажу, ремонту и техническому обслужив",29.0,,,,,,,,,,,,,,,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.366666666666666,,2012.0,,56.0,А46-11420/2011,ООО «ЖКО 6-ой Мкр-1»,46.0,3.0,1.0,,,,,Михеев В.М.,,,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,управление многоквартирными домами,4.0,микрорайон,0.0,,,,,,,,,,,,,,,,,,0.0,,,19.0,,2011-09-09,2012-01-18,,,,,,,,,,,,,0.0,0.0,46 Суставова О. Ю.,3.0,2005.0,5507205773,1.0,,Управление недвижимым имуществом,70.0,,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,1.0,
55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.3,,2012.0,,57.0,А51-3449/2011,"МУП ""Приморье""",51.0,3.0,0.0,,100000.0,,,Москальцов А.Ю.,1.0,0.0,,,,,1.0,1.0,35.0,,,,,,,,,,0.0,,0.0,0.0,0.0,аренда торговых мест,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,0.0,,,10.0,,2011-03-15,2012-01-18,,,,,,,,,,,,,0.0,0.0,51 Голоузова О. В.,5.0,2000.0,2525006038,2.0,10.0,Сдача внаем собственного нежилого недвижимого имущества,70.0,,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,1.0,
56.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.833333333333333,,2012.0,2.0,58.0,А60-31107/2011,ОАО «Русские самоцветы»,60.0,3.0,0.0,,100000.0,,"Попов В.Ю., Ильяшенко А.И.",Крашенинников С.С.,1.0,0.0,,,,,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,5.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,,,6.0,,2011-08-26,2012-01-18,2012-02-22,2012-04-17,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,60 Подгорнова Г. Н.,11.0,1997.0,6661069531,2.0,,"Добыча драгоценных и полудрагоценных камней, кроме алмазов, само",14.0,,,,,,,,,,,,,17АП-2023/2012,Варакса Н. В. Васева Е. Е. Риб Л. Х.,,,,,,0.0,,1,,1.0,2.0,
57.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1333333333333333,,2012.0,1.0,60.0,А53-27109/2011,ООО «ЛУКОЙЛ-Ростовэнерго»,53.0,3.0,0.0,,100000.0,,Тимченко Е.Ю.,"Зиновьев  О.Г., Опруженков  А.В.",1.0,0.0,,,,,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,4.0,ТСЖ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,10.0,,2011-12-15,2012-01-18,2012-02-04,2012-03-06,1.0,1.0,1.0,0.0,2012-04-19,1.0,,,,,0.0,0.0,53 Лебедева Ю. В.,25.0,2010.0,6164288981,4.0,6231.0,Производство пара и горячей воды (тепловой энергии) тепловыми эл,40.0,,,,,,,,,"Джарылкапова С.А., Тимченко Е.Ю.",Путилина И.В.,,,15АП-1297/2012,Захарова Л. А. Гуденица Т. Г. Соловьева М. В.,,,,,,0.0,,1,,1.0,2.0,
